0SENTENCE,1TRANSLATION,2TAGS,3LEARNED,4ATTEMPTS,5SUCCESFUL ATTEMPS,6DAY LAST ATTEMPT,7LAST ATTEMPT RESULT,8DAY TO REVIEW,9ATTEMPT STREAK,10ID,DECK11,LEVEL12,IGNORE13,LANGUAGE14
инострАнец,foreigner,none,yes,3,3,24/1/2018,success,22/2/2018,3,7224,Самотёк - Russian Vocabulary Cases and Grammar,Level11,no,ru
круг друзЕй,circle of friends,none,yes,3,3,24/1/2018,success,22/2/2018,3,7225,Самотёк - Russian Vocabulary Cases and Grammar,Level11,no,ru
клИчка,nickname,none,yes,4,3,19/2/2018,success,29/3/2018,4,7226,Самотёк - Russian Vocabulary Cases and Grammar,Level11,no,ru
ударЕние,stress (word stress),none,yes,3,3,24/1/2018,success,22/2/2018,3,7227,Самотёк - Russian Vocabulary Cases and Grammar,Level11,no,ru
помощь,help,none,yes,3,3,24/1/2018,success,22/2/2018,3,7228,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
схема,scheme,none,yes,3,3,24/1/2018,success,22/2/2018,3,7229,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
развод,divorce,none,yes,3,3,24/1/2018,success,22/2/2018,3,7230,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
трагедия,tragedy,none,yes,3,3,24/1/2018,success,22/2/2018,3,7231,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
песня,song,none,yes,3,3,24/1/2018,success,22/2/2018,3,7232,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
певец,singer,none,yes,3,3,24/1/2018,success,22/2/2018,3,7233,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
мозг,brain,none,yes,3,3,24/1/2018,success,22/2/2018,3,7234,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
корень,root,none,yes,3,3,24/1/2018,success,22/2/2018,3,7235,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
режиссёр,film director,none,yes,3,3,24/1/2018,success,22/2/2018,3,7236,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
поведение,behaviour,none,yes,3,3,24/1/2018,success,22/2/2018,3,7237,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
правда,true (factual truth),none,yes,3,3,24/1/2018,success,22/2/2018,3,7238,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
суеверие,superstition,none,yes,3,3,24/1/2018,success,22/2/2018,3,7239,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
лестница,ladder,none,yes,3,3,24/1/2018,success,22/2/2018,3,7240,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
шаг,step,none,yes,3,3,24/1/2018,success,22/2/2018,3,7241,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
парол,password,none,yes,3,3,24/1/2018,success,22/2/2018,3,7242,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
квартира,apartment,none,yes,3,3,24/1/2018,success,22/2/2018,3,7243,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
крик,shout,none,yes,3,3,24/1/2018,success,22/2/2018,3,7244,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
автор,author,none,yes,3,3,24/1/2018,success,22/2/2018,3,7245,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
авторитет,authority,none,yes,3,3,24/1/2018,success,22/2/2018,3,7246,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
коллекция,collection,none,yes,3,3,24/1/2018,success,22/2/2018,3,7247,Самотёк - Russian Vocabulary Cases and Grammar,Level12,no,ru
пристАвка,prefixcommaChar gaming console,none,yes,3,3,24/1/2018,success,22/2/2018,3,7248,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
приют,shelter,none,yes,3,3,26/1/2018,success,24/2/2018,3,7249,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
очки,glasses,none,yes,3,3,26/1/2018,success,24/2/2018,3,7250,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
чернила,ink,none,yes,3,3,26/1/2018,success,24/2/2018,3,7251,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
обмен,exchange,none,yes,3,3,26/1/2018,success,24/2/2018,3,7252,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
обмен валют,money exchange,none,yes,3,3,26/1/2018,success,24/2/2018,3,7253,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
легализация,legalization,none,yes,3,3,26/1/2018,success,24/2/2018,3,7254,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
цыган,gypsу,none,yes,3,3,26/1/2018,success,24/2/2018,3,7255,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
карман,pocket,none,yes,3,3,26/1/2018,success,24/2/2018,3,7256,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
маска,mask,none,yes,3,3,26/1/2018,success,24/2/2018,3,7257,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
козырь,trump (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7258,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
бубна,diamonds (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7259,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
чирва,hearts (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7260,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
крест,clubs (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7261,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
пика,spades (cards),none,yes,4,3,28/1/2018,success,18/2/2018,3,7262,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
масть,suit (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7263,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
валет,jack (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7264,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
дама,queen (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7265,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
туз,ace (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7266,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
король,king (cards),none,yes,3,3,26/1/2018,success,24/2/2018,3,7267,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
плита,stovetop,none,yes,3,3,26/1/2018,success,24/2/2018,3,7268,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
духовка,oven,none,yes,3,3,26/1/2018,success,24/2/2018,3,7269,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
кредитная карточка,credit card,none,yes,0,0,9/12/2017,none,9/12/2017,0,7270,Самотёк - Russian Vocabulary Cases and Grammar,Level13,yes,ru
сто,mechanic,none,yes,0,0,9/12/2017,none,9/12/2017,0,7271,Самотёк - Russian Vocabulary Cases and Grammar,Level13,yes,ru
небо,sky (the heavens),none,yes,3,3,26/1/2018,success,24/2/2018,3,7272,Самотёк - Russian Vocabulary Cases and Grammar,Level13,no,ru
велоспорт,biking,none,yes,3,3,26/1/2018,success,24/2/2018,3,7273,Самотёк - Russian Vocabulary Cases and Grammar,Level14,no,ru
бунт,riot,none,yes,3,3,26/1/2018,success,24/2/2018,3,7274,Самотёк - Russian Vocabulary Cases and Grammar,Level14,no,ru
соревнование,competition,none,yes,3,3,26/1/2018,success,24/2/2018,3,7275,Самотёк - Russian Vocabulary Cases and Grammar,Level14,no,ru
турнир,tournament,none,yes,3,3,26/1/2018,success,24/2/2018,3,7276,Самотёк - Russian Vocabulary Cases and Grammar,Level14,no,ru
в прошлом,in the past,none,yes,3,3,26/1/2018,success,24/2/2018,3,7277,Самотёк - Russian Vocabulary Cases and Grammar,Level14,no,ru
